series,year,label,url,fmt,measure,grain,filename
membership,2012,Membership Trends for Non-Public Schools (2008-2012),https://spl.cde.state.co.us/artemis/edserials/ed59017internet/2012/ed590172012042internet.xls,xls,other,unknown,ed590172012042internet.xls
membership,2012,"Home-Based Education Membership As specified in 22-33-104.5 C.R.S. (formerly ""Home Study"") Home-Based Education (Fall 2007 to Fall 2012)",https://spl.cde.state.co.us/artemis/edserials/ed59017internet/2012/ed590172012043internet.xls,xls,other,unknown,ed590172012043internet.xls
membership,2012,"Home-Based Education Membership As specified in 22-33-104.5 C.R.S. (formerly ""Home Study"") Home-Based Education (Fall 2007 to Fall 2012)",https://spl.cde.state.co.us/artemis/edserials/ed59017internet/2012/ed590172012044internet.pdf,pdf,other,unknown,ed590172012044internet.pdf
membership,2012,Data Request Form,https://spl.cde.state.co.us/artemis/edserials/ed59017internet/2012/ed590172012045internet.pdf,pdf,other,unknown,ed590172012045internet.pdf
membership,2013,"Fall 2013 Pupil Membership Downloaded from the Department of Education, Research and Evaluation Unit website. ED5/90.17/INTERNET State Level Data Pupil Counts b",https://spl.cde.state.co.us/artemis/edserials/ed59017internet/2013/ed590172013001internet.xls,xls,other,unknown,ed590172013001internet.xls
membership,2013,"Fall 2013 Pupil Membership Downloaded from the Department of Education, Research and Evaluation Unit website. ED5/90.17/INTERNET State Level Data Pupil Counts b",https://spl.cde.state.co.us/artemis/edserials/ed59017internet/2013/ed590172013002internet.pdf,pdf,other,unknown,ed590172013002internet.pdf
membership,2013,Pupil Counts by Race/Ethnicity Comparisons (1993-2003-2013),https://spl.cde.state.co.us/artemis/edserials/ed59017internet/2013/ed590172013003internet.xls,xls,other,unknown,ed590172013003internet.xls
membership,2013,Pupil Counts by Race/Ethnicity Comparisons (1993-2003-2013),https://spl.cde.state.co.us/artemis/edserials/ed59017internet/2013/ed590172013004internet.pdf,pdf,other,unknown,ed590172013004internet.pdf
membership,2013,Pupil Counts by Year (1993 through 2013),https://spl.cde.state.co.us/artemis/edserials/ed59017internet/2013/ed590172013005internet.xls,xls,other,unknown,ed590172013005internet.xls
membership,2013,Pupil Counts by Year (1993 through 2013),https://spl.cde.state.co.us/artemis/edserials/ed59017internet/2013/ed590172013006internet.pdf,pdf,other,unknown,ed590172013006internet.pdf
membership,2013,District Level Data Denver Metro Area Student Enrollment Increase from 2003 to 2013,https://spl.cde.state.co.us/artemis/edserials/ed59017internet/2013/ed590172013007internet.xls,xls,other,unknown,ed590172013007internet.xls
membership,2013,District Level Data Denver Metro Area Student Enrollment Increase from 2003 to 2013,https://spl.cde.state.co.us/artemis/edserials/ed59017internet/2013/ed590172013008internet.pdf,pdf,other,unknown,ed590172013008internet.pdf
membership,2013,District Ranking; Pupil Membership (High to Low),https://spl.cde.state.co.us/artemis/edserials/ed59017internet/2013/ed590172013009internet.xls,xls,other,unknown,ed590172013009internet.xls
membership,2013,District Ranking; Pupil Membership (High to Low),https://spl.cde.state.co.us/artemis/edserials/ed59017internet/2013/ed590172013010internet.pdf,pdf,other,unknown,ed590172013010internet.pdf
membership,2013,Pupil Membership by District and Grade Level,https://spl.cde.state.co.us/artemis/edserials/ed59017internet/2013/ed590172013011internet.xls,xls,other,unknown,ed590172013011internet.xls
membership,2013,Pupil Membership by District and Grade Level,https://spl.cde.state.co.us/artemis/edserials/ed59017internet/2013/ed590172013012internet.pdf,pdf,other,unknown,ed590172013012internet.pdf
membership,2013,Pupil Membership by County and District,https://spl.cde.state.co.us/artemis/edserials/ed59017internet/2013/ed590172013013internet.xls,xls,other,unknown,ed590172013013internet.xls
membership,2013,Pupil Membership by County and District,https://spl.cde.state.co.us/artemis/edserials/ed59017internet/2013/ed590172013014internet.pdf,pdf,other,unknown,ed590172013014internet.pdf
membership,2013,"Pupil Membership by District, Race/Ethnicity, and Percent Minority",https://spl.cde.state.co.us/artemis/edserials/ed59017internet/2013/ed590172013015internet.xls,xls,other,unknown,ed590172013015internet.xls
membership,2013,"Pupil Membership by District, Race/Ethnicity, and Percent Minority",https://spl.cde.state.co.us/artemis/edserials/ed59017internet/2013/ed590172013016internet.pdf,pdf,other,unknown,ed590172013016internet.pdf
membership,2013,Pupil Membership by District Setting,https://spl.cde.state.co.us/artemis/edserials/ed59017internet/2013/ed590172013017internet.xls,xls,other,unknown,ed590172013017internet.xls
membership,2013,Pupil Membership by District Setting,https://spl.cde.state.co.us/artemis/edserials/ed59017internet/2013/ed590172013018internet.pdf,pdf,other,unknown,ed590172013018internet.pdf
membership,2013,Districts Serving Non-Resident Students,https://spl.cde.state.co.us/artemis/edserials/ed59017internet/2013/ed590172013019internet.xls,xls,other,unknown,ed590172013019internet.xls
membership,2013,Districts Serving Non-Resident Students,https://spl.cde.state.co.us/artemis/edserials/ed59017internet/2013/ed590172013020internet.pdf,pdf,other,unknown,ed590172013020internet.pdf
membership,2013,Students Attending Public Schools Not in Parent's District of Residence,https://spl.cde.state.co.us/artemis/edserials/ed59017internet/2013/ed590172013021internet.xls,xls,other,unknown,ed590172013021internet.xls
membership,2013,Students Attending Public Schools Not in Parent's District of Residence,https://spl.cde.state.co.us/artemis/edserials/ed59017internet/2013/ed590172013022internet.pdf,pdf,other,unknown,ed590172013022internet.pdf
membership,2013,Pupil Membership by Instructional Program,https://spl.cde.state.co.us/artemis/edserials/ed59017internet/2013/ed590172013023internet.xls,xls,other,unknown,ed590172013023internet.xls
membership,2013,Pupil Membership by Instructional Program,https://spl.cde.state.co.us/artemis/edserials/ed59017internet/2013/ed590172013024internet.pdf,pdf,other,unknown,ed590172013024internet.pdf
membership,2013,"K-12 Free and Reduced Lunch Eligibility by County, and District",https://spl.cde.state.co.us/artemis/edserials/ed59017internet/2013/ed590172013025internet.xls,xls,other,unknown,ed590172013025internet.xls
membership,2013,"K-12 Free and Reduced Lunch Eligibility by County, and District",https://spl.cde.state.co.us/artemis/edserials/ed59017internet/2013/ed590172013026internet.pdf,pdf,other,unknown,ed590172013026internet.pdf
membership,2013,"PK-12 Free and Reduced Lunch Eligibility by County, and District",https://spl.cde.state.co.us/artemis/edserials/ed59017internet/2013/ed590172013027internet.xls,xls,other,unknown,ed590172013027internet.xls
membership,2013,"PK-12 Free and Reduced Lunch Eligibility by County, and District",https://spl.cde.state.co.us/artemis/edserials/ed59017internet/2013/ed590172013028internet.pdf,pdf,other,unknown,ed590172013028internet.pdf
membership,2013,"Fall 2013 Pupil Membership by County, District, Ethnicity, and Gender",https://spl.cde.state.co.us/artemis/edserials/ed59017internet/2013/ed590172013029internet.xls,xls,other,unknown,ed590172013029internet.xls
membership,2013,"Fall 2013 Pupil Membership by County, District, Ethnicity, and Gender",https://spl.cde.state.co.us/artemis/edserials/ed59017internet/2013/ed590172013030internet.pdf,pdf,other,unknown,ed590172013030internet.pdf
membership,2013,5-Year Trend Data (District Level) Membership Trends for District Totals (2006-2013),https://spl.cde.state.co.us/artemis/edserials/ed59017internet/2013/ed590172013031internet.xls,xls,other,unknown,ed590172013031internet.xls
membership,2013,5-Year Trend Data (District Level) Membership Trends for District Totals (2006-2013),https://spl.cde.state.co.us/artemis/edserials/ed59017internet/2013/ed590172013032internet.pdf,pdf,other,unknown,ed590172013032internet.pdf
membership,2013,School Level Data Pupil Membership by School and Grade Level,https://spl.cde.state.co.us/artemis/edserials/ed59017internet/2013/ed590172013033internet.xls,xls,enrollment,school,ed590172013033internet.xls
membership,2013,School Level Data Pupil Membership by School and Grade Level,https://spl.cde.state.co.us/artemis/edserials/ed59017internet/2013/ed590172013034internet.pdf,pdf,enrollment,school,ed590172013034internet.pdf
membership,2013,"K-12 Free and Reduced Lunch Eligibility by District, and School",https://spl.cde.state.co.us/artemis/edserials/ed59017internet/2013/ed590172013035internet.xls,xls,other,unknown,ed590172013035internet.xls
membership,2013,"K-12 Free and Reduced Lunch Eligibility by District, and School",https://spl.cde.state.co.us/artemis/edserials/ed59017internet/2013/ed590172013036internet.pdf,pdf,other,unknown,ed590172013036internet.pdf
membership,2013,PK-12 Free and Reduced Lunch Eligibility by District and School,https://spl.cde.state.co.us/artemis/edserials/ed59017internet/2013/ed590172013037internet.xls,xls,other,unknown,ed590172013037internet.xls
membership,2013,PK-12 Free and Reduced Lunch Eligibility by District and School,https://spl.cde.state.co.us/artemis/edserials/ed59017internet/2013/ed590172013038internet.pdf,pdf,other,unknown,ed590172013038internet.pdf
membership,2013,"Fall 2012 Pupil Membership by School, Ethnicity, Gender & Grade",https://spl.cde.state.co.us/artemis/edserials/ed59017internet/2013/ed590172013039internet.xls,xls,other,unknown,ed590172013039internet.xls
membership,2013,"Fall 2012 Pupil Membership by School, Ethnicity, Gender & Grade",https://spl.cde.state.co.us/artemis/edserials/ed59017internet/2013/ed590172013040internet.pdf,pdf,other,unknown,ed590172013040internet.pdf
membership,2013,Non-Public School Membership Fall 2013 Non-Public School Membership by Grade Level,https://spl.cde.state.co.us/artemis/edserials/ed59017internet/2013/ed590172013041internet.xls,xls,other,unknown,ed590172013041internet.xls
membership,2013,Membership Trends for Non-Public Schools (2009-2013),https://spl.cde.state.co.us/artemis/edserials/ed59017internet/2013/ed590172013042internet.xls,xls,other,unknown,ed590172013042internet.xls
membership,2013,"Home-Based Education Membership As specified in 22-33-104.5 C.R.S. (formerly ""Home Study"") Home-Based Education (Fall 2008 to Fall 2013)",https://spl.cde.state.co.us/artemis/edserials/ed59017internet/2013/ed590172013043internet.xls,xls,other,unknown,ed590172013043internet.xls
membership,2013,"Home-Based Education Membership As specified in 22-33-104.5 C.R.S. (formerly ""Home Study"") Home-Based Education (Fall 2008 to Fall 2013)",https://spl.cde.state.co.us/artemis/edserials/ed59017internet/2013/ed590172013044internet.pdf,pdf,other,unknown,ed590172013044internet.pdf
membership,2013,Data Request Form,https://spl.cde.state.co.us/artemis/edserials/ed59017internet/2013/ed590172013045internet.pdf,pdf,other,unknown,ed590172013045internet.pdf
membership,2014,Data Request Form,https://spl.cde.state.co.us/artemis/edserials/ed59017internet/2014/../2013/ed590172013045internet.pdf,pdf,other,unknown,ed590172013045internet.pdf
membership,2014,"Fall 2014 Pupil Membership Downloaded from the Department of Education, Research and Evaluation Unit website. ED5/90.17/INTERNET State Level Data Pupil Counts b",https://spl.cde.state.co.us/artemis/edserials/ed59017internet/2014/ed590172014001internet.xlsx,xlsx,other,unknown,ed590172014001internet.xlsx
membership,2014,"Fall 2014 Pupil Membership Downloaded from the Department of Education, Research and Evaluation Unit website. ED5/90.17/INTERNET State Level Data Pupil Counts b",https://spl.cde.state.co.us/artemis/edserials/ed59017internet/2014/ed590172014002internet.pdf,pdf,other,unknown,ed590172014002internet.pdf
membership,2014,Pupil Counts by Race/Ethnicity Comparisons (1994-2004-2014),https://spl.cde.state.co.us/artemis/edserials/ed59017internet/2014/ed590172014003internet.xlsx,xlsx,other,unknown,ed590172014003internet.xlsx
membership,2014,Pupil Counts by Race/Ethnicity Comparisons (1994-2004-2014),https://spl.cde.state.co.us/artemis/edserials/ed59017internet/2014/ed590172014004internet.pdf,pdf,other,unknown,ed590172014004internet.pdf
membership,2014,Pupil Counts by Year (1994 through 2014),https://spl.cde.state.co.us/artemis/edserials/ed59017internet/2014/ed590172014005internet.xlsx,xlsx,other,unknown,ed590172014005internet.xlsx
membership,2014,Pupil Counts by Year (1994 through 2014),https://spl.cde.state.co.us/artemis/edserials/ed59017internet/2014/ed590172014006internet.pdf,pdf,other,unknown,ed590172014006internet.pdf
membership,2014,District Level Data Denver Metro Area Student Enrollment Increase from 2007 to 2014,https://spl.cde.state.co.us/artemis/edserials/ed59017internet/2014/ed590172014007internet.xlsx,xlsx,other,unknown,ed590172014007internet.xlsx
membership,2014,District Level Data Denver Metro Area Student Enrollment Increase from 2007 to 2014,https://spl.cde.state.co.us/artemis/edserials/ed59017internet/2014/ed590172014008internet.pdf,pdf,other,unknown,ed590172014008internet.pdf
membership,2014,District Ranking; Pupil Membership (High to Low),https://spl.cde.state.co.us/artemis/edserials/ed59017internet/2014/ed590172014009internet.xlsx,xlsx,other,unknown,ed590172014009internet.xlsx
membership,2014,District Ranking; Pupil Membership (High to Low),https://spl.cde.state.co.us/artemis/edserials/ed59017internet/2014/ed590172014010internet.pdf,pdf,other,unknown,ed590172014010internet.pdf
membership,2014,Pupil Membership by District and Grade Level,https://spl.cde.state.co.us/artemis/edserials/ed59017internet/2014/ed590172014011internet.xlsx,xlsx,other,unknown,ed590172014011internet.xlsx
membership,2014,Pupil Membership by District and Grade Level,https://spl.cde.state.co.us/artemis/edserials/ed59017internet/2014/ed590172014012internet.pdf,pdf,other,unknown,ed590172014012internet.pdf
membership,2014,Pupil Membership by County and District,https://spl.cde.state.co.us/artemis/edserials/ed59017internet/2014/ed590172014013internet.xlsx,xlsx,other,unknown,ed590172014013internet.xlsx
membership,2014,Pupil Membership by County and District,https://spl.cde.state.co.us/artemis/edserials/ed59017internet/2014/ed590172014014internet.pdf,pdf,other,unknown,ed590172014014internet.pdf
membership,2014,"Pupil Membership by District, Race/Ethnicity, and Percent Minority",https://spl.cde.state.co.us/artemis/edserials/ed59017internet/2014/ed590172014015internet.xlsx,xlsx,other,unknown,ed590172014015internet.xlsx
membership,2014,"Pupil Membership by District, Race/Ethnicity, and Percent Minority",https://spl.cde.state.co.us/artemis/edserials/ed59017internet/2014/ed590172014016internet.pdf,pdf,other,unknown,ed590172014016internet.pdf
membership,2014,Pupil Membership by District Setting,https://spl.cde.state.co.us/artemis/edserials/ed59017internet/2014/ed590172014017internet.xlsx,xlsx,other,unknown,ed590172014017internet.xlsx
membership,2014,Pupil Membership by District Setting,https://spl.cde.state.co.us/artemis/edserials/ed59017internet/2014/ed590172014018internet.pdf,pdf,other,unknown,ed590172014018internet.pdf
membership,2014,Districts Serving Non-Resident Students,https://spl.cde.state.co.us/artemis/edserials/ed59017internet/2014/ed590172014019internet.xlsx,xlsx,other,unknown,ed590172014019internet.xlsx
membership,2014,Districts Serving Non-Resident Students,https://spl.cde.state.co.us/artemis/edserials/ed59017internet/2014/ed590172014020internet.pdf,pdf,other,unknown,ed590172014020internet.pdf
membership,2014,Students Attending Public Schools Not in Parent's District of Residence,https://spl.cde.state.co.us/artemis/edserials/ed59017internet/2014/ed590172014021internet.xlsx,xlsx,other,unknown,ed590172014021internet.xlsx
membership,2014,Students Attending Public Schools Not in Parent's District of Residence,https://spl.cde.state.co.us/artemis/edserials/ed59017internet/2014/ed590172014022internet.pdf,pdf,other,unknown,ed590172014022internet.pdf
membership,2014,Pupil Membership by Instructional Program,https://spl.cde.state.co.us/artemis/edserials/ed59017internet/2014/ed590172014023internet.xlsx,xlsx,other,unknown,ed590172014023internet.xlsx
membership,2014,Pupil Membership by Instructional Program,https://spl.cde.state.co.us/artemis/edserials/ed59017internet/2014/ed590172014024internet.pdf,pdf,other,unknown,ed590172014024internet.pdf
membership,2014,"K-12 Free and Reduced Lunch Eligibility by County, and District",https://spl.cde.state.co.us/artemis/edserials/ed59017internet/2014/ed590172014025internet.xlsx,xlsx,other,unknown,ed590172014025internet.xlsx
membership,2014,"K-12 Free and Reduced Lunch Eligibility by County, and District",https://spl.cde.state.co.us/artemis/edserials/ed59017internet/2014/ed590172014026internet.pdf,pdf,other,unknown,ed590172014026internet.pdf
membership,2014,"PK-12 Free and Reduced Lunch Eligibility by County, and District",https://spl.cde.state.co.us/artemis/edserials/ed59017internet/2014/ed590172014027internet.xlsx,xlsx,other,unknown,ed590172014027internet.xlsx
membership,2014,"PK-12 Free and Reduced Lunch Eligibility by County, and District",https://spl.cde.state.co.us/artemis/edserials/ed59017internet/2014/ed590172014028internet.pdf,pdf,other,unknown,ed590172014028internet.pdf
membership,2014,"Pupil Membership by County, District, Ethnicity, and Gender",https://spl.cde.state.co.us/artemis/edserials/ed59017internet/2014/ed590172014029internet.xlsx,xlsx,other,unknown,ed590172014029internet.xlsx
membership,2014,"Pupil Membership by County, District, Ethnicity, and Gender",https://spl.cde.state.co.us/artemis/edserials/ed59017internet/2014/ed590172014030internet.pdf,pdf,other,unknown,ed590172014030internet.pdf
membership,2014,5-Year Trend Data (District Level) Membership Trends for District Totals (2006-2014),https://spl.cde.state.co.us/artemis/edserials/ed59017internet/2014/ed590172014031internet.xlsx,xlsx,other,unknown,ed590172014031internet.xlsx
membership,2014,5-Year Trend Data (District Level) Membership Trends for District Totals (2006-2014),https://spl.cde.state.co.us/artemis/edserials/ed59017internet/2014/ed590172014032internet.pdf,pdf,other,unknown,ed590172014032internet.pdf
membership,2014,School Level Data Pupil Membership by School and Grade Level,https://spl.cde.state.co.us/artemis/edserials/ed59017internet/2014/ed590172014033internet.xlsx,xlsx,enrollment,school,ed590172014033internet.xlsx
membership,2014,School Level Data Pupil Membership by School and Grade Level,https://spl.cde.state.co.us/artemis/edserials/ed59017internet/2014/ed590172014034internet.pdf,pdf,enrollment,school,ed590172014034internet.pdf
membership,2014,"K-12 Free and Reduced Lunch Eligibility by District, and School",https://spl.cde.state.co.us/artemis/edserials/ed59017internet/2014/ed590172014035internet.xlsx,xlsx,other,unknown,ed590172014035internet.xlsx
membership,2014,"K-12 Free and Reduced Lunch Eligibility by District, and School",https://spl.cde.state.co.us/artemis/edserials/ed59017internet/2014/ed590172014036internet.pdf,pdf,other,unknown,ed590172014036internet.pdf
membership,2014,PK-12 Free and Reduced Lunch Eligibility by District and School,https://spl.cde.state.co.us/artemis/edserials/ed59017internet/2014/ed590172014037internet.xlsx,xlsx,other,unknown,ed590172014037internet.xlsx
membership,2014,PK-12 Free and Reduced Lunch Eligibility by District and School,https://spl.cde.state.co.us/artemis/edserials/ed59017internet/2014/ed590172014038internet.pdf,pdf,other,unknown,ed590172014038internet.pdf
membership,2014,"Pupil Membership by School, Ethnicity, Gender & Grade",https://spl.cde.state.co.us/artemis/edserials/ed59017internet/2014/ed590172014039internet.xlsx,xlsx,other,unknown,ed590172014039internet.xlsx
membership,2014,"Pupil Membership by School, Ethnicity, Gender & Grade",https://spl.cde.state.co.us/artemis/edserials/ed59017internet/2014/ed590172014040internet.pdf,pdf,other,unknown,ed590172014040internet.pdf
membership,2014,Non-Public School Membership Fall 2014 Non-Public School Membership by Grade Level,https://spl.cde.state.co.us/artemis/edserials/ed59017internet/2014/ed590172014041internet.xls,xls,other,unknown,ed590172014041internet.xls
membership,2014,Membership Trends for Non-Public Schools (2010-2014),https://spl.cde.state.co.us/artemis/edserials/ed59017internet/2014/ed590172014042internet.xls,xls,other,unknown,ed590172014042internet.xls
membership,2014,"Home-Based Education Membership As specified in 22-33-104.5 C.R.S. (formerly ""Home Study"") Home-Based Education (Fall 2009 to Fall 2014)",https://spl.cde.state.co.us/artemis/edserials/ed59017internet/2014/ed590172014043internet.xlsx,xlsx,other,unknown,ed590172014043internet.xlsx
membership,2014,"Home-Based Education Membership As specified in 22-33-104.5 C.R.S. (formerly ""Home Study"") Home-Based Education (Fall 2009 to Fall 2014)",https://spl.cde.state.co.us/artemis/edserials/ed59017internet/2014/ed590172014044internet.pdf,pdf,other,unknown,ed590172014044internet.pdf
membership,2015,Data Request Form,https://spl.cde.state.co.us/artemis/edserials/ed59017internet/2015/../2013/ed590172013045internet.pdf,pdf,other,unknown,ed590172013045internet.pdf
membership,2015,"Fall 2015 Pupil Membership Downloaded from the Department of Education, Research and Evaluation Unit website. ED5/90.17/INTERNET State Level Data Pupil Counts b",https://spl.cde.state.co.us/artemis/edserials/ed59017internet/2015/ed590172015001internet.xlsx,xlsx,other,unknown,ed590172015001internet.xlsx
membership,2015,"Fall 2015 Pupil Membership Downloaded from the Department of Education, Research and Evaluation Unit website. ED5/90.17/INTERNET State Level Data Pupil Counts b",https://spl.cde.state.co.us/artemis/edserials/ed59017internet/2015/ed590172015002internet.pdf,pdf,other,unknown,ed590172015002internet.pdf
membership,2015,Pupil Counts by Race/Ethnicity Comparisons (1995-2005-2015),https://spl.cde.state.co.us/artemis/edserials/ed59017internet/2015/ed590172015003internet.xlsx,xlsx,other,unknown,ed590172015003internet.xlsx
membership,2015,Pupil Counts by Race/Ethnicity Comparisons (1995-2005-2015),https://spl.cde.state.co.us/artemis/edserials/ed59017internet/2015/ed590172015004internet.pdf,pdf,other,unknown,ed590172015004internet.pdf
membership,2015,Pupil Counts by Year (1995 through 2015),https://spl.cde.state.co.us/artemis/edserials/ed59017internet/2015/ed590172015005internet.xlsx,xlsx,other,unknown,ed590172015005internet.xlsx
membership,2015,Pupil Counts by Year (1995 through 2015),https://spl.cde.state.co.us/artemis/edserials/ed59017internet/2015/ed590172015006internet.pdf,pdf,other,unknown,ed590172015006internet.pdf
membership,2015,District Level Data Denver Metro Area Student Enrollment Increase from 2005 to 2015,https://spl.cde.state.co.us/artemis/edserials/ed59017internet/2015/ed590172015007internet.xlsx,xlsx,other,unknown,ed590172015007internet.xlsx
membership,2015,District Level Data Denver Metro Area Student Enrollment Increase from 2005 to 2015,https://spl.cde.state.co.us/artemis/edserials/ed59017internet/2015/ed590172015008internet.pdf,pdf,other,unknown,ed590172015008internet.pdf
membership,2015,District Ranking; Pupil Membership (High to Low),https://spl.cde.state.co.us/artemis/edserials/ed59017internet/2015/ed590172015009internet.xlsx,xlsx,other,unknown,ed590172015009internet.xlsx
membership,2015,District Ranking; Pupil Membership (High to Low),https://spl.cde.state.co.us/artemis/edserials/ed59017internet/2015/ed590172015010internet.pdf,pdf,other,unknown,ed590172015010internet.pdf
membership,2015,"Pupil Membership by County, District, and Grade",https://spl.cde.state.co.us/artemis/edserials/ed59017internet/2015/ed590172015011internet.xlsx,xlsx,other,unknown,ed590172015011internet.xlsx
membership,2015,"Pupil Membership by County, District, and Grade",https://spl.cde.state.co.us/artemis/edserials/ed59017internet/2015/ed590172015012internet.pdf,pdf,other,unknown,ed590172015012internet.pdf
membership,2015,"Pupil Membership by District, Race/Ethnicity, and Percent Minority",https://spl.cde.state.co.us/artemis/edserials/ed59017internet/2015/ed590172015013internet.xlsx,xlsx,other,unknown,ed590172015013internet.xlsx
membership,2015,"Pupil Membership by District, Race/Ethnicity, and Percent Minority",https://spl.cde.state.co.us/artemis/edserials/ed59017internet/2015/ed590172015014internet.pdf,pdf,other,unknown,ed590172015014internet.pdf
membership,2015,Pupil Membership by District Setting,https://spl.cde.state.co.us/artemis/edserials/ed59017internet/2015/ed590172015015internet.xlsx,xlsx,other,unknown,ed590172015015internet.xlsx
membership,2015,Pupil Membership by District Setting,https://spl.cde.state.co.us/artemis/edserials/ed59017internet/2015/ed590172015016internet.pdf,pdf,other,unknown,ed590172015016internet.pdf
membership,2015,Districts Serving Non-Resident Students,https://spl.cde.state.co.us/artemis/edserials/ed59017internet/2015/ed590172015017internet.xlsx,xlsx,other,unknown,ed590172015017internet.xlsx
membership,2015,Districts Serving Non-Resident Students,https://spl.cde.state.co.us/artemis/edserials/ed59017internet/2015/ed590172015018internet.pdf,pdf,other,unknown,ed590172015018internet.pdf
membership,2015,Students Attending Public Schools Not in Parent's District of Residence,https://spl.cde.state.co.us/artemis/edserials/ed59017internet/2015/ed590172015019internet.xlsx,xlsx,other,unknown,ed590172015019internet.xlsx
membership,2015,Students Attending Public Schools Not in Parent's District of Residence,https://spl.cde.state.co.us/artemis/edserials/ed59017internet/2015/ed590172015020internet.pdf,pdf,other,unknown,ed590172015020internet.pdf
membership,2015,"Pupil Membership by County, District, and Instructional Program",https://spl.cde.state.co.us/artemis/edserials/ed59017internet/2015/ed590172015021internet.xlsx,xlsx,other,unknown,ed590172015021internet.xlsx
membership,2015,"Pupil Membership by County, District, and Instructional Program",https://spl.cde.state.co.us/artemis/edserials/ed59017internet/2015/ed590172015022internet.pdf,pdf,other,unknown,ed590172015022internet.pdf
membership,2015,"K-12 Free and Reduced Lunch Eligibility by County, and District",https://spl.cde.state.co.us/artemis/edserials/ed59017internet/2015/ed590172015023internet.xlsx,xlsx,other,unknown,ed590172015023internet.xlsx
membership,2015,"K-12 Free and Reduced Lunch Eligibility by County, and District",https://spl.cde.state.co.us/artemis/edserials/ed59017internet/2015/ed590172015024internet.pdf,pdf,other,unknown,ed590172015024internet.pdf
membership,2015,"PK-12 Free and Reduced Lunch Eligibility by County, and District",https://spl.cde.state.co.us/artemis/edserials/ed59017internet/2015/ed590172015025internet.xlsx,xlsx,other,unknown,ed590172015025internet.xlsx
membership,2015,"PK-12 Free and Reduced Lunch Eligibility by County, and District",https://spl.cde.state.co.us/artemis/edserials/ed59017internet/2015/ed590172015026internet.pdf,pdf,other,unknown,ed590172015026internet.pdf
membership,2015,"Pupil Membership by County, District, Ethnicity, and Gender",https://spl.cde.state.co.us/artemis/edserials/ed59017internet/2015/ed590172015027internet.xlsx,xlsx,other,unknown,ed590172015027internet.xlsx
membership,2015,"Pupil Membership by County, District, Ethnicity, and Gender",https://spl.cde.state.co.us/artemis/edserials/ed59017internet/2015/ed590172015028internet.pdf,pdf,other,unknown,ed590172015028internet.pdf
membership,2015,5-Year Trend Data (District Level) Membership Trends for District Totals (2007-2015),https://spl.cde.state.co.us/artemis/edserials/ed59017internet/2015/ed590172015029internet.xlsx,xlsx,other,unknown,ed590172015029internet.xlsx
membership,2015,School Level Data Pupil Membership by School and Grade Level,https://spl.cde.state.co.us/artemis/edserials/ed59017internet/2015/ed590172015030internet.xlsx,xlsx,enrollment,school,ed590172015030internet.xlsx
membership,2015,School Level Data Pupil Membership by School and Grade Level,https://spl.cde.state.co.us/artemis/edserials/ed59017internet/2015/ed590172015031internet.pdf,pdf,enrollment,school,ed590172015031internet.pdf
membership,2015,"K-12 Free and Reduced Lunch Eligibility by District, and School",https://spl.cde.state.co.us/artemis/edserials/ed59017internet/2015/ed590172015032internet.xlsx,xlsx,other,unknown,ed590172015032internet.xlsx
membership,2015,"K-12 Free and Reduced Lunch Eligibility by District, and School",https://spl.cde.state.co.us/artemis/edserials/ed59017internet/2015/ed590172015033internet.pdf,pdf,other,unknown,ed590172015033internet.pdf
membership,2015,PK-12 Free and Reduced Lunch Eligibility by District and School,https://spl.cde.state.co.us/artemis/edserials/ed59017internet/2015/ed590172015034internet.xlsx,xlsx,other,unknown,ed590172015034internet.xlsx
membership,2015,PK-12 Free and Reduced Lunch Eligibility by District and School,https://spl.cde.state.co.us/artemis/edserials/ed59017internet/2015/ed590172015035internet.pdf,pdf,other,unknown,ed590172015035internet.pdf
membership,2015,"Pupil Membership by School, Ethnicity, Gender & Grade",https://spl.cde.state.co.us/artemis/edserials/ed59017internet/2015/ed590172015036internet.xlsx,xlsx,other,unknown,ed590172015036internet.xlsx
membership,2015,"Pupil Membership by School, Ethnicity, Gender & Grade",https://spl.cde.state.co.us/artemis/edserials/ed59017internet/2015/ed590172015037internet.pdf,pdf,other,unknown,ed590172015037internet.pdf
membership,2015,Non-Public School Membership Fall 2015 Non-Public School Membership by Grade Level,https://spl.cde.state.co.us/artemis/edserials/ed59017internet/2015/ed590172015038internet.xls,xls,other,unknown,ed590172015038internet.xls
membership,2015,"Home-Based Education Membership As specified in 22-33-104.5 C.R.S. (formerly ""Home Study"") Home-Based Education (Fall 2009 to Fall 2015)",https://spl.cde.state.co.us/artemis/edserials/ed59017internet/2015/ed590172015039internet.xlsx,xlsx,other,unknown,ed590172015039internet.xlsx
membership,2015,"Home-Based Education Membership As specified in 22-33-104.5 C.R.S. (formerly ""Home Study"") Home-Based Education (Fall 2009 to Fall 2015)",https://spl.cde.state.co.us/artemis/edserials/ed59017internet/2015/ed590172015040internet.pdf,pdf,other,unknown,ed590172015040internet.pdf
membership,2016,"Fall 2016 Pupil Membership Downloaded from the Department of Education, Research and Evaluation Unit website. ED5/90.17/INTERNET State Level Data Pupil Counts b",https://spl.cde.state.co.us/artemis/edserials/ed59017internet/2016/ed590172016001internet.xlsx,xlsx,other,unknown,ed590172016001internet.xlsx
